round_number,game_mode,is_rated,map_slug,is_team_duels,real_lat,real_lng,real_country,round_start,round_end,my_lat,my_lng,my_guessed_country,my_dist_m,my_dist_km,my_score,my_ttg_s,my_hp_before,my_hp_after,my_hp_delta,opp_lat,opp_lng,opp_guessed_country,opp_dist_m,opp_dist_km,opp_score,opp_ttg_s,opp_hp_before,opp_hp_after,opp_hp_delta,round_result,guessed_correctly,opp_correct,real_country_name,my_guessed_country_name,opp_guessed_country_name,region,dist_delta_km
6,StandardDuels,True,676340ae2f718dbabdf30331,False,32.57754577581255,-115.48183708424212,mx,2025-11-16 22:09:22.338000+00:00,2025-11-16 22:09:56.732000+00:00,19.63104364839716,-99.06666781346112,mx,2176170.189794082,2176.17,1542.0,31.75,3687.0,0.0,-3687.0,32.62703124378972,-115.44856245805272,mx,6324.0304673214,6.32,4983.0,19.39,4758.0,4758.0,0.0,L,True,True,Mexico,Mexico,Mexico,North,2169.85
1,StandardDuels,True,66014417ff2366aa9a7504df,False,-31.4165582334429,-64.19537168322928,ar,2025-11-16 22:00:51.781000+00:00,2025-11-16 22:01:23.612000+00:00,-31.41604925151542,-64.1898236953869,ar,529.5042593459,0.53,4998.0,16.83,6000.0,6000.0,0.0,7.918660299306299,-72.77865130260153,co,4468182.571995549,4468.18,174.0,31.02,6000.0,1176.0,-4824.0,W,True,False,Argentina,Argentina,Colombia,Norte Grande,-4467.650000000001
2,StandardDuels,True,66014417ff2366aa9a7504df,False,41.16484479217761,-8.622885795114176,pt,2025-11-16 22:01:35.023000+00:00,2025-11-16 22:02:16.327000+00:00,40.869713652277326,-8.453060087455134,pt,35776.6056565861,35.78,4867.0,26.3,6000.0,6000.0,0.0,38.81141956173065,-9.16034909324081,pt,265663.0072761047,265.66,4096.0,35.13,1176.0,405.0,-771.0,W,True,True,Portugal,Portugal,Portugal,,-229.88000000000002
3,StandardDuels,True,66014417ff2366aa9a7504df,False,47.499576459764775,19.054810895084163,hu,2025-11-16 22:02:22.373000+00:00,2025-11-16 22:02:47.818000+00:00,47.48663195898455,19.064495511222447,hu,1612.8247936094,1.61,4994.0,10.45,6000.0,6000.0,0.0,37.535325875278005,126.9985827642039,kr,8172044.026306811,8172.04,11.0,23.79,405.0,0.0,-405.0,W,True,False,Hungary,Hungary,"Korea, Republic of",,-8170.43
1,StandardDuels,True,66014417ff2366aa9a7504df,False,4.666681528732812,-74.07043599023929,co,2025-11-16 21:57:52.336000+00:00,2025-11-16 21:58:14.575000+00:00,4.6574008372075255,-74.0785378438264,co,1367.9129140069,1.37,4995.0,16.65,6000.0,6000.0,0.0,4.778064,-74.13169,co,14123.365107754,14.12,4947.0,7.24,6000.0,5952.0,-48.0,W,True,True,Colombia,Colombia,Colombia,,-12.75
2,StandardDuels,True,66014417ff2366aa9a7504df,False,34.994657842844695,135.7414097728006,jp,2025-11-16 21:58:21.203000+00:00,2025-11-16 21:58:46.502000+00:00,35.71248670592345,139.7425809064103,jp,371512.318955456,371.51,3783.0,10.81,6000.0,5170.0,-830.0,35.422276,136.799454,jp,107242.674473397,107.24,4613.0,10.3,5952.0,5952.0,0.0,L,True,True,Japan,Japan,Japan,,264.27
3,StandardDuels,True,66014417ff2366aa9a7504df,False,-24.66952145855996,25.99759868505151,bw,2025-11-16 21:58:44.249000+00:00,2025-11-16 21:59:28.964000+00:00,-26.21550242316354,28.04967545956514,za,268334.1192818847,268.33,4088.0,46.11,5170.0,5170.0,0.0,-11.178296,-41.507885,br,7232051.018029759,7232.05,22.0,46.06,5952.0,1886.0,-4066.0,W,False,False,Botswana,South Africa,Brazil,,-6963.72
4,StandardDuels,True,66014417ff2366aa9a7504df,False,59.91646241132355,10.78032467778744,no,2025-11-16 21:59:42.521000+00:00,2025-11-16 22:00:43.695000+00:00,59.91124095802032,10.741351726024448,no,2248.6842346539,2.25,4992.0,46.17,5170.0,5170.0,0.0,50.122803,8.694006,de,1096955.7306056367,1096.96,2194.0,47.19,1886.0,0.0,-1886.0,W,True,False,Norway,Norway,Germany,,-1094.71
1,StandardDuels,True,62a44b22040f04bd36e8a914,False,37.88668912343504,-79.01964901814497,us,2025-11-16 21:53:58.915000+00:00,2025-11-16 21:55:18.667000+00:00,47.09723859728969,-97.10762387590935,us,1795372.3628075304,1795.37,1898.0,64.75,6000.0,4687.0,-1313.0,43.15407074797944,-72.2057795736265,us,820896.0610652205,820.9,3211.0,77.97,6000.0,6000.0,0.0,L,True,True,United States,United States,United States,Northeast,974.4699999999999
2,StandardDuels,True,62a44b22040f04bd36e8a914,False,-25.34747601682044,-64.05022763285237,ar,2025-11-16 21:55:29.132000+00:00,2025-11-16 21:56:10.004000+00:00,-16.83869725152928,-42.62876825720796,br,2411084.992537382,2411.08,1362.0,25.87,4687.0,3327.0,-1360.0,-27.256497916660567,-52.942561295141374,br,1126987.4924405604,1126.99,2722.0,37.2,6000.0,6000.0,0.0,L,False,False,Argentina,Brazil,Brazil,Norte Grande,1284.09
3,StandardDuels,True,62a44b22040f04bd36e8a914,False,50.00937061827674,14.91895135427361,cz,2025-11-16 21:56:18.580000+00:00,2025-11-16 21:56:59.791000+00:00,52.37211714602667,20.867671268182853,pl,490565.6779025212,490.57,3837.0,39.68,3327.0,2548.0,-779.0,49.594711075052814,16.878647286004014,cz,148004.3483125615,148.0,4616.0,26.21,6000.0,6000.0,0.0,L,False,True,Czechia,Poland,Czechia,,342.57
4,StandardDuels,True,62a44b22040f04bd36e8a914,False,42.057323627515686,24.310246275759585,bg,2025-11-16 21:57:10.505000+00:00,2025-11-16 21:57:45.868000+00:00,50.39997782140949,41.23524825157217,ru,1592578.9156895292,1592.58,2117.0,20.36,2548.0,0.0,-2548.0,43.00604598458271,23.701110448917603,bg,116704.1075468105,116.7,4695.0,24.2,6000.0,6000.0,0.0,L,False,True,Bulgaria,Russian Federation,Bulgaria,,1475.8799999999999
1,StandardDuels,True,676340ae2f718dbabdf30331,False,24.80177927367852,74.5791239772441,in,2025-11-16 21:48:21.821000+00:00,2025-11-16 21:48:55.809000+00:00,14.76113221185168,-17.168112501723357,sn,9496584.623311857,9496.58,29.0,30.78,6000.0,1706.0,-4294.0,22.524996921245865,75.47335399988543,in,269046.3942092929,269.05,4323.0,18.99,6000.0,6000.0,0.0,L,False,True,India,Senegal,India,Northern Zone,9227.53
2,StandardDuels,True,676340ae2f718dbabdf30331,False,26.37937751682261,79.95557673758375,in,2025-11-16 21:49:04.822000+00:00,2025-11-16 21:49:35.132000+00:00,24.18917133085964,77.14111186909696,in,373317.8587019308,373.32,4086.0,27.61,1706.0,1706.0,0.0,24.57888638792318,73.66182550012412,in,662634.5402820781,662.63,3495.0,15.31,6000.0,5409.0,-591.0,W,True,True,India,India,India,Northern Zone,-289.31
3,StandardDuels,True,676340ae2f718dbabdf30331,False,5.542946140645401,-73.63424140202993,co,2025-11-16 21:49:44.653000+00:00,2025-11-16 21:50:23.936000+00:00,5.193441232246508,-74.33472499627821,co,86741.6374945229,86.74,4771.0,24.74,1706.0,1706.0,0.0,4.167949655491368,-73.58940815729017,co,152973.3001853195,152.97,4603.0,24.28,5409.0,5241.0,-168.0,W,True,True,Colombia,Colombia,Colombia,,-66.23
4,StandardDuels,True,676340ae2f718dbabdf30331,False,-3.008845726885977,-47.36876977356293,br,2025-11-16 21:50:21.628000+00:00,2025-11-16 21:50:46.669000+00:00,-11.896421794340169,-37.43526277788905,br,1474306.6431971183,1474.31,2253.0,10.04,1706.0,1706.0,0.0,-35.19864284795862,-65.23879501924873,ar,4025705.908083832,4025.71,567.0,26.45,5241.0,3555.0,-1686.0,W,True,False,Brazil,Brazil,Argentina,Norte,-2551.4
5,StandardDuels,True,676340ae2f718dbabdf30331,False,61.06832678553556,72.6289369908529,ru,2025-11-16 21:51:00.261000+00:00,2025-11-16 21:51:37.022000+00:00,55.4049277045648,49.32586521786619,ru,1491747.7403340077,1491.75,2232.0,21.76,1706.0,150.0,-1556.0,54.89520459435851,79.16388863632395,ru,786281.8010260978,786.28,3269.0,22.48,3555.0,3555.0,0.0,L,True,True,Russian Federation,Russian Federation,Russian Federation,Central MD,705.47
6,StandardDuels,True,676340ae2f718dbabdf30331,False,57.67485040517075,-2.570858611990974,gb,2025-11-16 21:51:35.069000+00:00,2025-11-16 21:52:52.957000+00:00,57.14527571371339,-2.1208223999343123,gb,64761.21776397,64.76,4828.0,62.89,150.0,150.0,0.0,54.52470711948945,-0.9634422207474946,gb,364162.8121082575,364.16,4107.0,71.87,3555.0,2113.0,-1442.0,W,True,True,United Kingdom,United Kingdom,United Kingdom,,-299.40000000000003
7,StandardDuels,True,676340ae2f718dbabdf30331,False,45.29690582222759,21.85657812028801,ro,2025-11-16 21:52:59.162000+00:00,2025-11-16 21:53:48.315000+00:00,45.34240409562032,24.036895543205343,ro,170541.890886611,170.54,4560.0,40.33,150.0,150.0,0.0,40.476552674170605,34.30169837169756,tr,1145124.1494488425,1145.12,2692.0,34.15,2113.0,0.0,-2113.0,W,True,False,Romania,Romania,Türkiye,,-974.5799999999999
1,StandardDuels,True,62a44b22040f04bd36e8a914,False,41.574818253812055,-122.1947386593415,us,2025-11-16 21:45:35.727000+00:00,2025-11-16 21:46:22.318000+00:00,42.74725395738542,-107.66611301560036,us,1203076.56966267,1203.08,2613.0,31.59,6000.0,4025.0,-1975.0,40.14794016339669,-122.3753947906082,us,159387.1935045479,159.39,4588.0,48.04,6000.0,6000.0,0.0,L,True,True,United States,United States,United States,West,1043.69
2,StandardDuels,True,62a44b22040f04bd36e8a914,False,39.68003747182398,-105.19713546387338,us,2025-11-16 21:46:35.961000+00:00,2025-11-16 21:47:09.809000+00:00,39.921980594641695,-105.19156949338048,us,26907.0494246594,26.91,4928.0,18.85,4025.0,4025.0,0.0,61.21970205317666,-149.39086915640678,us,3823035.986217636,3823.04,636.0,30.02,6000.0,1708.0,-4292.0,W,True,True,United States,United States,United States,West,-3796.13
3,StandardDuels,True,62a44b22040f04bd36e8a914,False,-38.01577871069711,143.923684255428,au,2025-11-16 21:47:18.243000+00:00,2025-11-16 21:48:07.630000+00:00,-29.155764121754103,147.22829536844264,au,1031435.5249820572,1031.44,2866.0,34.39,4025.0,4025.0,0.0,-33.59540853261154,24.19102908645373,za,9909974.564206729,9909.97,24.0,43.76,1708.0,0.0,-1708.0,W,True,False,Australia,Australia,South Africa,Eastern Australia,-8878.529999999999
1,StandardDuels,True,66014417ff2366aa9a7504df,False,49.186648991467685,16.617543244457654,cz,2025-11-16 19:09:01.737000+00:00,2025-11-16 19:09:30.882000+00:00,50.07700428901207,14.43829069854126,cz,185555.7937867696,185.56,4350.0,14.14,6000.0,6000.0,0.0,52.238985,20.979712,pl,457579.9846605454,457.58,3546.0,21.3,6000.0,5196.0,-804.0,W,True,False,Czechia,Czechia,Poland,,-272.02
2,StandardDuels,True,66014417ff2366aa9a7504df,False,-35.276418978093815,149.1335942977818,au,2025-11-16 19:09:35.269000+00:00,2025-11-16 19:10:17.988000+00:00,-27.430416179674104,153.14986174268333,au,951889.676778436,951.89,2446.0,44.13,6000.0,6000.0,0.0,49.911115,12.270961,de,16193906.590838391,16193.91,0.0,44.08,5196.0,2750.0,-2446.0,W,True,False,Australia,Australia,Germany,Eastern Australia,-15242.02
3,StandardDuels,True,66014417ff2366aa9a7504df,False,-1.3065497671134108,36.8576507836294,ke,2025-11-16 19:10:31.582000+00:00,2025-11-16 19:11:52.180000+00:00,-26.13841415423538,27.99478621004017,za,2919513.186385666,2919.51,558.0,78.12,6000.0,6000.0,0.0,10.64241,-67.183489,ve,11568687.210693344,11568.69,1.0,65.6,2750.0,2193.0,-557.0,W,False,False,Kenya,South Africa,"Venezuela, Bolivarian Republic of",,-8649.18
4,StandardDuels,True,66014417ff2366aa9a7504df,False,13.765122946389129,100.48730802485136,th,2025-11-16 19:12:01.933000+00:00,2025-11-16 19:12:34.396000+00:00,13.74141118189674,100.51699894472452,th,4151.5671295247,4.15,4984.0,33.89,6000.0,6000.0,0.0,13.840394,100.49785,th,8446.8184896797,8.45,4968.0,17.46,2193.0,2177.0,-16.0,W,True,True,Thailand,Thailand,Thailand,,-4.299999999999999
5,StandardDuels,True,66014417ff2366aa9a7504df,False,57.70708791192951,11.944131610729462,se,2025-11-16 19:12:47.999000+00:00,2025-11-16 19:13:18.593000+00:00,59.33953790547384,18.07990150047996,se,399619.4067347529,399.62,3704.0,15.59,6000.0,6000.0,0.0,59.390198,18.130019,se,404547.712724794,404.55,3690.0,21.73,2177.0,2156.0,-21.0,W,True,True,Sweden,Sweden,Sweden,,-4.930000000000007
6,StandardDuels,True,66014417ff2366aa9a7504df,False,-24.666140502188533,25.98939594077364,bw,2025-11-16 19:13:21.971000+00:00,2025-11-16 19:13:49.994000+00:00,-11.912845735304828,-38.80715020142773,br,6927811.844640876,6927.81,28.0,13.02,6000.0,6000.0,0.0,-11.512148,-56.622944,br,8739073.596991498,8739.07,7.0,27.33,2156.0,2114.0,-42.0,W,False,False,Botswana,Brazil,Brazil,,-1811.2599999999993
7,StandardDuels,True,66014417ff2366aa9a7504df,False,7.884189480649525,98.39696073462274,th,2025-11-16 19:14:01.532000+00:00,2025-11-16 19:14:19.689000+00:00,13.77590968607982,100.51365647801352,th,694682.165261225,694.68,2968.0,12.28,6000.0,6000.0,0.0,31.694568,35.215708,ps,7017202.384816318,7017.2,26.0,3.16,2114.0,0.0,-2114.0,W,True,False,Thailand,Thailand,"Palestine, State of",,-6322.5199999999995
1,StandardDuels,True,66014417ff2366aa9a7504df,False,-33.427098767654364,-70.662366467609,cl,2025-11-16 18:41:38.965000+00:00,2025-11-16 18:42:18.342000+00:00,-34.65105399092334,-58.4755070744656,ar,1130432.5380422932,1130.43,2139.0,24.38,6000.0,3145.0,-2855.0,-33.425139065221686,-70.68035125570012,cl,1683.2060166122,1.68,4994.0,37.49,6000.0,6000.0,0.0,L,False,True,Chile,Argentina,Chile,,1128.75
2,StandardDuels,True,66014417ff2366aa9a7504df,False,-12.077269049987963,-76.99499501585504,pe,2025-11-16 18:42:28.682000+00:00,2025-11-16 18:42:54.357000+00:00,-12.038776460327172,-77.03398695709953,pe,6024.7764249673,6.02,4977.0,10.68,3145.0,3145.0,0.0,-12.037309689622138,-77.08506204308387,pe,10754.8261376511,10.75,4960.0,22.74,6000.0,5983.0,-17.0,W,True,True,Peru,Peru,Peru,,-4.73
3,StandardDuels,True,66014417ff2366aa9a7504df,False,-1.306773608202915,36.81851847647751,ke,2025-11-16 18:43:03.651000+00:00,2025-11-16 18:43:26.668000+00:00,-1.2848728552617634,36.81627081244121,ke,2448.0375375732,2.45,4991.0,8.02,3145.0,3145.0,0.0,-24.57645857503364,25.992680959299403,bw,2837106.553397246,2837.11,594.0,24.42,5983.0,1586.0,-4397.0,W,True,False,Kenya,Kenya,Botswana,,-2834.6600000000003
4,StandardDuels,True,66014417ff2366aa9a7504df,False,-4.027864575695838,39.69849298757608,ke,2025-11-16 18:43:40.250000+00:00,2025-11-16 18:45:01.704000+00:00,6.77109228489595,3.2703242417953726,ng,4217909.402874805,4217.91,211.0,80.66,3145.0,0.0,-3145.0,-4.0344075881864905,39.68922975500364,ke,1258.9821302323,1.26,4995.0,66.45,1586.0,1586.0,0.0,L,False,True,Kenya,Nigeria,Kenya,,4216.65
1,StandardDuels,True,66014417ff2366aa9a7504df,False,47.61527640930217,-122.3035486842739,us,2025-11-16 18:36:00.524000+00:00,2025-11-16 18:37:18.361000+00:00,41.95299369322069,-87.38118996127218,us,2801830.228341504,2801.83,610.0,62.84,6000.0,5963.0,-37.0,32.117879182951995,-97.2844357685107,us,2722610.094858311,2722.61,647.0,79.25,6000.0,6000.0,0.0,L,True,True,United States,United States,United States,West,79.2199999999998
2,StandardDuels,True,66014417ff2366aa9a7504df,False,50.06648181748141,14.438751619902648,cz,2025-11-16 18:37:31.946000+00:00,2025-11-16 18:38:05.590000+00:00,50.07703892091652,14.441891338945174,cz,1195.0909628735,1.2,4996.0,18.64,5963.0,5963.0,0.0,52.24051888645679,20.97571902863256,pl,515779.6504400737,515.78,3394.0,35.05,6000.0,4398.0,-1602.0,W,True,False,Czechia,Czechia,Poland,,-514.5799999999999
3,StandardDuels,True,66014417ff2366aa9a7504df,False,53.33524146703508,-6.256137808625597,ie,2025-11-16 18:38:19.177000+00:00,2025-11-16 18:38:47.666000+00:00,53.648464730565095,-6.788118366928823,ie,49513.0659925484,49.51,4818.0,29.89,5963.0,5786.0,-177.0,53.345088142249935,-6.265435326722685,ie,1256.910352646,1.26,4995.0,13.49,4398.0,4398.0,0.0,L,True,True,Ireland,Ireland,Ireland,,48.25
4,StandardDuels,True,66014417ff2366aa9a7504df,False,44.1949633930715,28.63817460773257,ro,2025-11-16 18:39:01.248000+00:00,2025-11-16 18:39:25.327000+00:00,44.433283009067246,26.09691449412704,ro,203909.0283191614,203.91,4290.0,9.08,5786.0,5786.0,0.0,52.275879551478944,21.069290572844444,pl,1057788.6045071103,1057.79,2259.0,25.49,4398.0,2367.0,-2031.0,W,True,False,Romania,Romania,Poland,,-853.88
5,StandardDuels,True,66014417ff2366aa9a7504df,False,-37.83727592673997,144.9497162470251,au,2025-11-16 18:39:38.925000+00:00,2025-11-16 18:40:27.139000+00:00,-33.96599997376032,151.00786611067804,au,694737.9301981196,694.74,2968.0,33.21,5786.0,2777.0,-3009.0,-37.789120213720224,144.9993395075824,au,6904.7057157575,6.9,4974.0,49.62,2367.0,2367.0,0.0,L,True,True,Australia,Australia,Australia,Eastern Australia,687.84
6,StandardDuels,True,66014417ff2366aa9a7504df,False,55.7563633822968,37.59556841964344,ru,2025-11-16 18:40:40.780000+00:00,2025-11-16 18:41:12.630000+00:00,55.76605733410273,37.649283747702455,ru,3529.2365510767,3.53,4987.0,16.85,2777.0,2777.0,0.0,59.93891678434567,30.39028824133109,ru,630258.4055977028,630.26,3115.0,33.29,2367.0,0.0,-2367.0,W,True,True,Russian Federation,Russian Federation,Russian Federation,Leningrad MD,-626.73
1,StandardDuels,True,62a44b22040f04bd36e8a914,False,15.126672863588912,145.72490855503463,mp,2025-11-16 16:17:07.632000+00:00,2025-11-16 16:18:13.266000+00:00,-35.36014700230266,149.3736793785461,au,5627045.963242403,5627.05,240.0,50.63,6000.0,6000.0,0.0,27.61719618419561,-80.85369988533238,us,13102987.82025018,13102.99,4.0,67.08,6000.0,5764.0,-236.0,W,False,False,Northern Mariana Islands,Australia,United States,,-7475.94
2,StandardDuels,True,62a44b22040f04bd36e8a914,False,13.74637015362552,104.04416390747755,kh,2025-11-16 16:18:26.913000+00:00,2025-11-16 16:19:41.290000+00:00,14.958465454048527,101.331003777013,th,321845.4110730716,321.85,4203.0,68.21,6000.0,5748.0,-252.0,11.89400924950688,104.58185228285484,kh,214063.5870370534,214.06,4455.0,59.38,5764.0,5764.0,0.0,L,False,True,Cambodia,Thailand,Cambodia,,107.79000000000002
3,StandardDuels,True,62a44b22040f04bd36e8a914,False,45.146473938933816,-61.97616734846602,ca,2025-11-16 16:19:47.373000+00:00,2025-11-16 16:20:41.149000+00:00,49.92821789929446,-97.33171147995876,ca,2680558.2333904523,2680.56,1177.0,38.78,5748.0,5748.0,0.0,60.97822140439186,-161.17544294507238,us,6180671.733330773,6180.67,178.0,55.23,5764.0,4765.0,-999.0,W,True,False,Canada,Canada,United States,Quebec,-3500.11
4,StandardDuels,True,62a44b22040f04bd36e8a914,False,55.90047369750654,-2.768986941559346,gb,2025-11-16 16:20:54.808000+00:00,2025-11-16 16:21:24.871000+00:00,51.06917960011035,-1.17564719046924,gb,547422.4393689673,547.42,3721.0,15.06,5748.0,5508.0,-240.0,52.05490248285386,-1.863662395216512,gb,431676.6417781986,431.68,3961.0,31.52,4765.0,4765.0,0.0,L,True,True,United Kingdom,United Kingdom,United Kingdom,,115.73999999999995
5,StandardDuels,True,62a44b22040f04bd36e8a914,False,43.41984114705361,-4.754110596750347,es,2025-11-16 16:21:38.527000+00:00,2025-11-16 16:22:11.757000+00:00,43.30489292444049,-2.997162065821113,es,142605.7471010861,142.61,4630.0,18.23,5508.0,5508.0,0.0,41.15295295677917,-8.628654065497273,pt,406274.1497789056,406.27,4016.0,34.71,4765.0,3844.0,-921.0,W,True,False,Spain,Spain,Portugal,,-263.65999999999997
6,StandardDuels,True,62a44b22040f04bd36e8a914,False,-10.809940656932584,-37.55707819099949,br,2025-11-16 16:22:25.535000+00:00,2025-11-16 16:24:00.403000+00:00,-6.172947199072696,-47.44777497827767,br,1203443.7360920387,1203.44,2612.0,79.87,5508.0,5508.0,0.0,-23.03585940848839,-46.71762250796464,br,1671224.9214240566,1671.22,2029.0,92.37,3844.0,2678.0,-1166.0,W,True,True,Brazil,Brazil,Brazil,Nordeste,-467.78
7,StandardDuels,True,62a44b22040f04bd36e8a914,False,57.987131453680384,31.34507518255677,ru,2025-11-16 16:24:10.158000+00:00,2025-11-16 16:24:40.835000+00:00,55.722460958437,37.57834448761293,ru,454729.2049461616,454.73,3912.0,15.68,5508.0,5508.0,0.0,49.76737667380884,35.862839950708995,ua,960239.7636206978,960.24,2978.0,29.54,2678.0,343.0,-2335.0,W,True,False,Russian Federation,Russian Federation,Ukraine,Leningrad MD,-505.51
8,StandardDuels,True,62a44b22040f04bd36e8a914,False,18.561184355535207,-69.89305405145588,do,2025-11-16 16:24:51.943000+00:00,2025-11-16 16:27:41.611000+00:00,18.495478081168635,-69.87733570351979,do,7491.7924435588,7.49,4980.0,154.67,5508.0,5508.0,0.0,-27.1723316869817,-69.42791816165689,cl,5085582.202859053,5085.58,322.0,171.13,343.0,0.0,-343.0,W,True,False,Dominican Republic,Dominican Republic,Chile,,-5078.09
1,StandardDuels,True,66014417ff2366aa9a7504df,False,23.81238853231061,90.41958468448718,bd,2025-11-16 15:45:58.145000+00:00,2025-11-16 15:46:24.704000+00:00,23.812813537247337,90.41381431682044,bd,588.9129740154,0.59,4998.0,11.56,6000.0,6000.0,0.0,17.42137614563521,96.68492723344572,mm,964114.7519428554,964.11,2424.0,24.78,6000.0,3426.0,-2574.0,W,True,False,Bangladesh,Bangladesh,Myanmar,,-963.52
2,StandardDuels,True,66014417ff2366aa9a7504df,False,31.757332502154902,35.1916929467652,il,2025-11-16 15:46:35.192000+00:00,2025-11-16 15:47:03.766000+00:00,31.785391451636045,34.994122871901325,il,18935.7041002377,18.94,4929.0,19.64,6000.0,6000.0,0.0,31.74580350525793,34.97063548972416,il,20940.9743371184,20.94,4922.0,13.57,3426.0,3419.0,-7.0,W,True,True,Israel,Israel,Israel,,-2.0
3,StandardDuels,True,66014417ff2366aa9a7504df,False,-31.988593104391185,115.86509285061436,au,2025-11-16 15:47:07.079000+00:00,2025-11-16 15:47:38.211000+00:00,-33.44347431317026,150.58973243628935,au,3237618.6044849567,3237.62,440.0,16.13,6000.0,5976.0,-24.0,-35.6192512877503,150.02592571424273,au,3166141.01354754,3166.14,464.0,32.59,3419.0,3419.0,0.0,L,True,True,Australia,Australia,Australia,Western Australia,71.48000000000002
4,StandardDuels,True,66014417ff2366aa9a7504df,False,42.44341315781787,19.27189936236493,me,2025-11-16 15:47:51.876000+00:00,2025-11-16 15:48:20.807000+00:00,40.8643910593254,-7.843823894987656,pt,2250052.0793657,2250.05,923.0,13.93,5976.0,4823.0,-1153.0,50.66762190814336,9.669391910655602,de,1170772.99125166,1170.77,2076.0,23.58,3419.0,3419.0,0.0,L,False,False,Montenegro,Portugal,Germany,,1079.2800000000002
5,StandardDuels,True,66014417ff2366aa9a7504df,False,52.24262427259423,20.996994292983484,pl,2025-11-16 15:48:27.719000+00:00,2025-11-16 15:48:55.584000+00:00,50.07309004289512,14.418185407158797,cz,518084.7754298348,518.08,3389.0,12.87,4823.0,4823.0,0.0,44.86683383181452,15.777789857413197,ba,905075.0069736384,905.08,2534.0,23.42,3419.0,2137.0,-1282.0,W,False,False,Poland,Czechia,Bosnia and Herzegovina,,-387.0
6,StandardDuels,True,66014417ff2366aa9a7504df,False,43.505473641371466,16.451736257234465,hr,2025-11-16 15:49:03.439000+00:00,2025-11-16 15:49:35.236000+00:00,43.512794346681176,16.44851102559356,hr,854.5699584993,0.85,4997.0,16.8,4823.0,4823.0,0.0,35.94339256611716,-14.939981112252529,pt,2794262.815172089,2794.26,613.0,32.69,2137.0,0.0,-2137.0,W,True,False,Croatia,Croatia,Portugal,,-2793.4100000000003
1,StandardDuels,True,66014417ff2366aa9a7504df,False,-1.933481918908469,30.113131560639363,rw,2025-11-16 15:41:48.870000+00:00,2025-11-16 15:42:30.459000+00:00,-33.91075361497761,18.502575084500727,za,3754928.182363905,3754.93,298.0,26.59,6000.0,5646.0,-354.0,-26.3176042171152,31.16314620455905,sz,2713711.1414559484,2713.71,652.0,26.64,6000.0,6000.0,0.0,L,False,False,Rwanda,South Africa,Eswatini,,1041.2199999999998
2,StandardDuels,True,66014417ff2366aa9a7504df,False,53.79682428409445,-1.5504339729346488,gb,2025-11-16 15:42:27.773000+00:00,2025-11-16 15:43:25.155000+00:00,53.47817166529087,-2.233135547467471,gb,57281.3458572062,57.28,4789.0,42.38,5646.0,5445.0,-201.0,53.80995816399309,-1.5854862117591462,gb,2725.987057739,2.73,4990.0,58.86,6000.0,6000.0,0.0,L,True,True,United Kingdom,United Kingdom,United Kingdom,,54.550000000000004
3,StandardDuels,True,66014417ff2366aa9a7504df,False,43.3218282256685,21.89100588159945,rs,2025-11-16 15:43:38.828000+00:00,2025-11-16 15:44:02.059000+00:00,44.42672556086808,26.083699500035227,ro,357771.3147903182,357.77,3822.0,8.23,5445.0,5445.0,0.0,56.1767961708568,24.3031796739238,lt,1439646.4733880386,1439.65,1696.0,23.7,6000.0,3874.0,-2126.0,W,False,False,Serbia,Romania,Lithuania,,-1081.88
4,StandardDuels,True,66014417ff2366aa9a7504df,False,51.50919928826733,7.496244203739772,de,2025-11-16 15:44:14.774000+00:00,2025-11-16 15:45:00.683000+00:00,52.03293402255163,7.7045701033908465,de,59974.7938929307,59.97,4780.0,30.91,5445.0,5445.0,0.0,47.96033350653528,17.06190737188065,at,791777.2324056478,791.78,2759.0,44.3,3874.0,1853.0,-2021.0,W,True,False,Germany,Germany,Austria,,-731.81
5,StandardDuels,True,66014417ff2366aa9a7504df,False,-25.73966848318213,28.194099610907035,za,2025-11-16 15:45:11.314000+00:00,2025-11-16 15:45:41.555000+00:00,-26.185249452088044,28.01321699349508,za,52743.22203643,52.74,4806.0,15.24,5445.0,5445.0,0.0,-12.087374978826045,-76.3883525295023,pe,10843412.138758646,10843.41,1.0,29.7,1853.0,0.0,-1853.0,W,True,False,South Africa,South Africa,Peru,,-10790.67
1,StandardDuels,True,66014417ff2366aa9a7504df,False,3.131008422457118,101.70962818837556,my,2025-11-16 15:36:12.085000+00:00,2025-11-16 15:36:51.003000+00:00,3.155819589059784,101.69668904123589,my,3110.5021152361,3.11,4988.0,27.29,6000.0,5995.0,-5.0,3.141109375108136,101.69635584445066,my,1852.8463244799,1.85,4993.0,23.92,6000.0,6000.0,0.0,L,True,True,Malaysia,Malaysia,Malaysia,,1.2599999999999998
2,StandardDuels,True,66014417ff2366aa9a7504df,False,-29.339751331873288,27.4742562029539,ls,2025-11-16 15:36:51.586000+00:00,2025-11-16 15:37:31.531000+00:00,-29.2643984799512,28.39567445070261,ls,89739.5894875688,89.74,4674.0,24.95,5995.0,5683.0,-312.0,-29.3209960342586,27.505219671348485,ls,3655.0008307952,3.66,4986.0,29.59,6000.0,6000.0,0.0,L,True,True,Lesotho,Lesotho,Lesotho,,86.08
