rounds_played,start_time,end_time,my_health,opp_health,my_avg_dist_m,opp_avg_dist_m,my_avg_dist_km,opp_avg_dist_km,game_mode,is_rated,is_team_duels,result
3,2026-01-04 00:15:04.590000+00:00,2026-01-04 00:17:22.117000+00:00,6000.0,0.0,1132489.52,8210229.74,1132.49,8210.23,NoMoveDuels,True,False,W
11,2026-01-04 00:17:46.534000+00:00,2026-01-04 00:26:27.672000+00:00,3407.0,0.0,538718.86,1610845.48,538.72,1610.84,NoMoveDuels,True,False,W
7,2026-01-04 00:26:49.665000+00:00,2026-01-04 00:33:33.645000+00:00,0.0,3698.0,2309755.56,2063582.48,2309.76,2063.58,NoMoveDuels,True,False,L
5,2026-01-04 22:54:27.941000+00:00,2026-01-04 22:58:50.285000+00:00,1636.0,0.0,1705999.01,1714292.54,1706.0,1714.29,NoMoveDuels,True,False,W
6,2026-01-04 22:59:13.113000+00:00,2026-01-04 23:02:53.706000+00:00,0.0,1229.0,1845762.82,5991078.61,1845.76,5991.08,NoMoveDuels,True,False,L
10,2026-01-04 23:03:03.123000+00:00,2026-01-04 23:10:54.627000+00:00,723.0,0.0,612531.16,464833.38,612.53,464.83,NoMoveDuels,True,False,W
6,2026-01-04 23:11:01.150000+00:00,2026-01-04 23:14:48.333000+00:00,5929.0,0.0,1799196.29,7786307.16,1799.2,7786.31,NoMoveDuels,True,False,W
3,2026-01-06 00:17:43.680000+00:00,2026-01-06 00:20:06.978000+00:00,6000.0,0.0,228559.38,1619965.99,228.56,1619.96,NoMoveDuels,True,False,W
4,2026-01-06 00:28:21.259000+00:00,2026-01-06 00:31:43.241000+00:00,0.0,5998.0,3561597.88,2294367.99,3561.6,2294.37,NoMoveDuels,True,False,L
12,2026-01-06 20:59:04.895000+00:00,2026-01-06 21:06:08.681000+00:00,0.0,11.0,2214008.16,1309665.86,2214.01,1309.67,NoMoveDuels,True,False,L
5,2026-01-06 21:06:36.959000+00:00,2026-01-06 21:10:48.194000+00:00,5852.0,0.0,2035571.47,4155039.29,2035.57,4155.04,NoMoveDuels,True,False,W
9,2026-01-07 13:51:25.664000+00:00,2026-01-07 13:57:13.494000+00:00,1744.0,0.0,463004.08,619102.12,463.0,619.1,NoMoveDuels,True,False,W
6,2026-01-07 13:57:53.291000+00:00,2026-01-07 14:02:04.721000+00:00,3947.0,0.0,934673.29,1941304.72,934.67,1941.3,NoMoveDuels,True,False,W
6,2026-01-07 22:16:05.318000+00:00,2026-01-07 22:19:54.549000+00:00,3885.0,0.0,1021580.45,2959626.02,1021.58,2959.63,NoMoveDuels,True,False,W
3,2026-01-07 22:20:24.128000+00:00,2026-01-07 22:23:07.384000+00:00,0.0,6000.0,2613037.23,447929.18,2613.04,447.93,NoMoveDuels,True,False,L
5,2026-01-08 23:32:37.568000+00:00,2026-01-08 23:36:37.548000+00:00,0.0,5661.0,4085235.85,358366.19,4085.24,358.37,NoMoveDuels,True,False,L
7,2026-01-08 23:39:36.889000+00:00,2026-01-08 23:44:58.625000+00:00,0.0,2080.0,2340925.93,2626739.93,2340.93,2626.74,NoMoveDuels,True,False,L
7,2026-01-08 23:45:28.089000+00:00,2026-01-08 23:50:32.220000+00:00,1807.0,0.0,2115344.06,3105129.01,2115.35,3105.13,NoMoveDuels,True,False,W
5,2026-01-08 23:50:58.910000+00:00,2026-01-08 23:55:09.006000+00:00,4032.0,0.0,4415240.35,2893491.86,4415.24,2893.49,NoMoveDuels,True,False,W
6,2026-01-09 12:20:41.343000+00:00,2026-01-09 12:25:45.352000+00:00,0.0,5111.0,5770694.59,2994065.93,5770.7,2994.07,NoMoveDuels,True,False,L
6,2026-01-09 12:26:01.265000+00:00,2026-01-09 12:29:58.964000+00:00,0.0,3448.0,844932.79,367656.95,844.93,367.66,NoMoveDuels,True,False,L
5,2026-01-09 22:27:23.839000+00:00,2026-01-09 22:30:47.892000+00:00,0.0,5197.0,3267755.28,400738.06,3267.76,400.74,NoMoveDuels,True,False,L
9,2026-01-09 23:05:50.720000+00:00,2026-01-09 23:12:51.149000+00:00,1801.0,0.0,1191280.7,4153182.6,1191.28,4153.18,NoMoveDuels,True,False,W
7,2026-01-09 23:13:25.697000+00:00,2026-01-09 23:18:48.590000+00:00,0.0,5590.0,1054925.0,410876.79,1054.93,410.88,NoMoveDuels,True,False,L
8,2026-01-09 23:19:07.233000+00:00,2026-01-09 23:25:12.858000+00:00,0.0,319.0,3062445.77,3777213.71,3062.44,3777.21,NoMoveDuels,True,False,L
6,2026-01-09 23:25:22.374000+00:00,2026-01-09 23:29:23.008000+00:00,5400.0,0.0,787983.64,2861475.25,787.98,2861.48,NoMoveDuels,True,False,W
9,2026-01-09 23:29:50.496000+00:00,2026-01-09 23:36:31.437000+00:00,3305.0,0.0,4052983.54,3672877.56,4052.98,3672.88,NoMoveDuels,True,False,W
7,2026-01-12 22:20:56.544000+00:00,2026-01-12 22:25:51.277000+00:00,3258.0,0.0,980623.26,1164904.59,980.62,1164.9,NoMoveDuels,False,False,W
7,2026-01-13 10:49:37.340000+00:00,2026-01-13 10:54:51.734000+00:00,2314.0,0.0,1566045.14,1710098.59,1566.05,1710.1,NoMoveDuels,False,False,W
7,2026-01-13 17:02:03.913000+00:00,2026-01-13 17:08:33.716000+00:00,2723.0,0.0,564485.24,786820.31,564.49,786.82,NoMoveDuels,False,False,W
3,2026-01-13 17:21:23.071000+00:00,2026-01-13 17:23:38.527000+00:00,0.0,6000.0,10937848.8,1186030.65,10937.85,1186.03,NoMoveDuels,True,False,L
9,2026-01-13 17:24:11.097000+00:00,2026-01-13 17:30:37.500000+00:00,69.0,0.0,1792721.75,1319729.94,1792.72,1319.73,NoMoveDuels,True,False,W
5,2026-01-14 13:25:41.087000+00:00,2026-01-14 13:29:49.487000+00:00,0.0,3582.0,3877001.33,1111276.99,3877.0,1111.28,NoMoveDuels,False,False,L
7,2026-01-14 13:30:10.994000+00:00,2026-01-14 13:35:18.586000+00:00,0.0,6000.0,1940309.9,567302.04,1940.31,567.3,NoMoveDuels,False,False,L
9,2026-01-16 11:37:42.940000+00:00,2026-01-16 11:43:39.781000+00:00,0.0,1488.0,1599324.24,797891.9,1599.32,797.89,NoMoveDuels,False,False,L
5,2026-01-16 11:44:19.250000+00:00,2026-01-16 11:47:46.101000+00:00,0.0,4950.0,7574150.86,2719322.82,7574.15,2719.33,NoMoveDuels,True,False,L
6,2026-01-16 11:48:28.625000+00:00,2026-01-16 11:53:05.568000+00:00,2433.0,0.0,1320759.53,4525635.57,1320.76,4525.64,NoMoveDuels,True,False,W
7,2026-01-17 15:30:21.347000+00:00,2026-01-17 15:37:48.951000+00:00,4491.0,0.0,3738400.39,2891012.29,3738.4,2891.01,NoMoveDuels,True,False,W
10,2026-01-18 14:54:01.570000+00:00,2026-01-18 15:02:10.188000+00:00,3490.0,0.0,942067.11,1106977.46,942.07,1106.98,NoMoveDuels,True,False,W
8,2026-01-18 15:02:44.654000+00:00,2026-01-18 15:08:03.925000+00:00,0.0,4910.0,1462381.24,1176481.1,1462.38,1176.48,NoMoveDuels,True,False,L
6,2026-01-19 18:31:04.494000+00:00,2026-01-19 18:34:55.552000+00:00,0.0,5016.0,1544294.69,628978.12,1544.3,628.98,NoMoveDuels,True,False,L
8,2026-01-19 22:25:10.781000+00:00,2026-01-19 22:31:32.638000+00:00,0.0,4160.0,3270636.24,1279490.11,3270.64,1279.49,NoMoveDuels,True,False,L
7,2026-01-19 22:32:18.563000+00:00,2026-01-19 22:37:23.751000+00:00,1086.0,0.0,763601.38,3277402.48,763.6,3277.4,NoMoveDuels,True,False,W
7,2026-01-20 12:54:40.805000+00:00,2026-01-20 13:00:25.448000+00:00,0.0,3784.0,1317126.52,697481.44,1317.13,697.48,NoMoveDuels,True,False,L
5,2026-01-20 13:01:08.420000+00:00,2026-01-20 13:06:23.887000+00:00,2312.0,0.0,4691545.08,4126207.56,4691.55,4126.21,NoMoveDuels,True,False,W
6,2026-01-20 13:06:49.879000+00:00,2026-01-20 13:11:47.472000+00:00,0.0,5456.0,1956154.14,554275.24,1956.16,554.28,NoMoveDuels,True,False,L
8,2026-01-20 13:15:53.472000+00:00,2026-01-20 13:23:10.616000+00:00,3529.0,0.0,2699334.25,3688752.31,2699.34,3688.75,NoMoveDuels,True,False,W
4,2026-01-21 20:11:03.133000+00:00,2026-01-21 20:14:39.357000+00:00,0.0,4442.0,4984183.53,870659.15,4984.18,870.66,NoMoveDuels,True,False,L
12,2026-01-21 20:15:01.694000+00:00,2026-01-21 20:24:26.838000+00:00,612.0,0.0,1111212.21,700803.44,1111.21,700.8,NoMoveDuels,True,False,W
7,2026-01-21 20:24:54.868000+00:00,2026-01-21 20:29:34.594000+00:00,0.0,1132.0,2564036.64,881958.61,2564.04,881.96,NoMoveDuels,True,False,L
5,2026-01-22 11:24:35.378000+00:00,2026-01-22 11:29:06.057000+00:00,1494.0,0.0,1077815.22,1066310.6,1077.82,1066.31,NoMoveDuels,True,False,W
6,2026-01-22 11:29:55.118000+00:00,2026-01-22 11:34:36.438000+00:00,0.0,5528.0,729772.94,242901.6,729.78,242.9,NoMoveDuels,True,False,L
7,2026-01-23 10:57:13.248000+00:00,2026-01-23 11:03:26.313000+00:00,0.0,5825.0,1645741.77,235410.86,1645.74,235.41,NoMoveDuels,True,False,L
8,2026-01-23 11:04:33.561000+00:00,2026-01-23 11:10:40.530000+00:00,4507.0,0.0,659886.52,1152997.11,659.89,1153.0,NoMoveDuels,True,False,W
8,2026-01-23 11:11:07.454000+00:00,2026-01-23 11:17:58.951000+00:00,0.0,4828.0,1350722.9,2381008.48,1350.72,2381.01,NoMoveDuels,True,False,L
4,2026-01-23 11:19:30.871000+00:00,2026-01-23 11:22:17.503000+00:00,5986.0,5230.0,134280.83,219884.52,134.28,219.88,NoMoveDuels,True,False,W
10,2026-01-25 15:26:00.035000+00:00,2026-01-25 15:33:29.247000+00:00,1791.0,0.0,2127213.53,1590715.4,2127.21,1590.72,NoMoveDuels,True,False,W
7,2026-01-25 15:33:47.705000+00:00,2026-01-25 15:38:04.842000+00:00,0.0,2308.0,1893348.24,3368751.36,1893.35,3368.75,NoMoveDuels,True,False,L
6,2026-01-26 23:39:06.672000+00:00,2026-01-26 23:42:48.194000+00:00,0.0,764.0,2332862.53,778798.2,2332.86,778.8,NoMoveDuels,True,False,L
6,2026-01-26 23:43:28.880000+00:00,2026-01-26 23:48:08.143000+00:00,0.0,3994.0,4107180.02,3032876.09,4107.18,3032.88,NoMoveDuels,True,False,L
4,2026-01-26 23:48:30.829000+00:00,2026-01-26 23:51:50.999000+00:00,0.0,5861.0,7404239.6,354507.14,7404.24,354.51,NoMoveDuels,True,False,L
8,2026-01-28 13:23:01.744000+00:00,2026-01-28 13:28:35.762000+00:00,2226.0,0.0,1637716.1,2032991.22,1637.72,2032.99,NoMoveDuels,True,False,W
2,2026-01-28 14:20:59.946000+00:00,2026-01-28 14:22:47.573000+00:00,6000.0,0.0,171439.82,2557242.27,171.44,2557.24,NoMoveDuels,True,False,W
5,2026-01-28 14:23:11.110000+00:00,2026-01-28 14:26:38.265000+00:00,5914.0,0.0,309568.71,3095962.37,309.57,3095.96,NoMoveDuels,True,False,W
7,2026-01-28 19:18:58.707000+00:00,2026-01-28 19:25:47.452000+00:00,0.0,3069.0,879546.93,648694.54,879.55,648.69,NoMoveDuels,True,False,L
6,2026-01-28 23:02:38.101000+00:00,2026-01-28 23:06:10.568000+00:00,5730.0,0.0,129825.3,1163635.95,129.83,1163.64,NoMoveDuels,True,False,W
3,2026-01-28 23:07:07.486000+00:00,2026-01-28 23:09:03.685000+00:00,0.0,5575.0,7293799.06,782018.73,7293.8,782.02,NoMoveDuels,True,False,L
6,2026-01-28 23:09:23.575000+00:00,2026-01-28 23:13:32.079000+00:00,4400.0,0.0,896052.18,1252299.45,896.05,1252.3,NoMoveDuels,True,False,W
2,2026-01-28 23:13:56.412000+00:00,2026-01-28 23:15:34.515000+00:00,6000.0,0.0,289198.55,12878995.99,289.2,12879.0,NoMoveDuels,True,False,W
6,2026-01-28 23:16:01.402000+00:00,2026-01-28 23:22:07.250000+00:00,0.0,3918.0,4158051.67,1782732.95,4158.05,1782.73,NoMoveDuels,True,False,L
4,2026-01-28 23:29:56.443000+00:00,2026-01-28 23:32:52.458000+00:00,5811.0,0.0,517493.53,4050421.54,517.49,4050.42,NoMoveDuels,True,False,W
9,2026-01-28 23:33:19.284000+00:00,2026-01-28 23:41:43.294000+00:00,5615.0,0.0,873327.14,2521280.42,873.33,2521.28,NoMoveDuels,True,False,W
5,2026-01-29 00:20:01.077000+00:00,2026-01-29 00:24:15.214000+00:00,5776.0,0.0,983067.35,4365679.66,983.07,4365.68,NoMoveDuels,True,False,W
9,2026-01-29 12:07:47.197000+00:00,2026-01-29 12:14:24.660000+00:00,0.0,200.0,690658.66,927731.24,690.66,927.73,NoMoveDuels,True,False,L
7,2026-01-29 12:14:47.772000+00:00,2026-01-29 12:20:17.118000+00:00,0.0,1595.0,2463237.85,647887.96,2463.24,647.89,NoMoveDuels,True,False,L
3,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,,113.13,,-2000.0,,-1.28,NoMoveDuels,True,False,?
3,2025-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,,1690.43,,-2000.0,,40.45,NoMoveDuels,True,False,?
8,2026-01-29 22:16:34.834000+00:00,2026-01-29 22:24:58.688000+00:00,0.0,2539.0,1039444.98,800414.21,1039.44,800.42,NoMoveDuels,True,False,L
4,2026-01-30 23:01:51.363000+00:00,2026-01-30 23:04:45.364000+00:00,6000.0,0.0,341695.99,1664940.3,341.7,1664.94,NoMoveDuels,True,False,W
2,2026-01-31 16:27:05.157000+00:00,2026-01-31 16:29:06.779000+00:00,6000.0,0.0,308363.23,5828423.19,308.36,5828.42,NoMoveDuels,True,False,W
7,2026-01-31 16:29:37.249000+00:00,2026-01-31 16:34:50.070000+00:00,5134.0,0.0,2782948.74,3574382.03,2782.95,3574.38,NoMoveDuels,True,False,W
6,2026-01-31 18:24:31.858000+00:00,2026-01-31 18:28:43.306000+00:00,0.0,2784.0,698672.81,617272.73,698.67,617.27,NoMoveDuels,True,False,L
9,2026-02-01 15:05:47.415000+00:00,2026-02-01 15:14:22.139000+00:00,1923.0,0.0,1700042.0,3458971.05,1700.04,3458.97,NoMoveDuels,True,False,W
8,2026-02-02 20:43:54.616000+00:00,2026-02-02 20:49:33.750000+00:00,4469.0,0.0,424621.82,558811.27,424.62,558.81,NoMoveDuels,True,False,W
3,2026-02-03 14:29:43.477000+00:00,2026-02-03 14:33:40.630000+00:00,0.0,6000.0,3992542.98,280947.54,3992.54,280.95,NoMoveDuels,True,False,L
6,2026-02-04 12:22:27.526000+00:00,2026-02-04 12:27:00.769000+00:00,0.0,4044.0,2411826.93,526525.16,2411.83,526.52,NoMoveDuels,True,False,L
6,2026-02-04 19:05:48.451000+00:00,2026-02-04 19:10:52.467000+00:00,5137.0,0.0,1859923.96,5193804.53,1859.92,5193.81,NoMoveDuels,True,False,W
13,2026-02-04 19:11:28.396000+00:00,2026-02-04 19:19:44.474000+00:00,0.0,1177.0,1742599.4,1549794.29,1742.6,1549.79,NoMoveDuels,True,False,L
5,2026-02-06 22:56:58.788000+00:00,2026-02-06 23:01:02.640000+00:00,2721.0,0.0,4463659.45,2099136.53,4463.66,2099.14,NoMoveDuels,True,False,W
8,2026-02-06 23:01:21.723000+00:00,2026-02-06 23:09:10.273000+00:00,1285.0,0.0,2348332.43,1696190.1,2348.33,1696.19,NoMoveDuels,True,False,W
6,2026-02-06 23:10:45.478000+00:00,2026-02-06 23:17:54.964000+00:00,267.0,0.0,1678021.11,1883211.62,1678.02,1883.21,NoMoveDuels,True,False,W
6,2026-02-06 23:18:16.042000+00:00,2026-02-06 23:23:04.205000+00:00,0.0,1345.0,1343313.12,1547110.04,1343.31,1547.11,NoMoveDuels,True,False,L
7,2026-02-07 22:36:58.860000+00:00,2026-02-07 22:42:17.780000+00:00,0.0,2938.0,4552668.49,3020055.15,4552.67,3020.05,NoMoveDuels,True,False,L
7,2026-02-07 22:42:43.904000+00:00,2026-02-07 22:48:31.212000+00:00,1205.0,0.0,709675.47,807934.48,709.68,807.93,NoMoveDuels,True,False,W
11,2026-02-08 22:22:55.905000+00:00,2026-02-08 22:31:29.054000+00:00,353.0,0.0,692223.08,1184851.35,692.22,1184.85,NoMoveDuels,True,False,W
9,2026-02-08 22:32:45.310000+00:00,2026-02-08 22:39:45.337000+00:00,4627.0,0.0,1547923.41,1607041.94,1547.92,1607.04,NoMoveDuels,True,False,W
8,2026-02-08 22:41:33.667000+00:00,2026-02-08 22:46:58.752000+00:00,2840.0,0.0,864424.47,790618.68,864.42,790.62,NoMoveDuels,True,False,W
4,2026-02-08 22:47:25.939000+00:00,2026-02-08 22:50:28.604000+00:00,4794.0,0.0,416890.26,2968197.76,416.89,2968.2,NoMoveDuels,True,False,W
12,2026-02-08 22:50:52.799000+00:00,2026-02-08 23:01:03.089000+00:00,3476.0,0.0,962138.59,1279179.39,962.14,1279.18,NoMoveDuels,True,False,W
6,2026-02-08 23:01:25.718000+00:00,2026-02-08 23:06:29.875000+00:00,179.0,0.0,1173198.87,1375813.75,1173.2,1375.81,NoMoveDuels,True,False,W
3,2026-02-08 23:06:53.554000+00:00,2026-02-08 23:08:36.463000+00:00,6000.0,0.0,766803.6,8675389.66,766.8,8675.39,NoMoveDuels,True,False,W
6,2026-02-15 12:20:15.649000+00:00,2026-02-15 12:25:56.474000+00:00,3260.0,0.0,951333.02,1324659.31,951.33,1324.66,NoMoveDuels,True,False,W
4,2026-02-19 23:25:46.078000+00:00,2026-02-19 23:29:14.027000+00:00,0.0,2896.0,2820840.94,1366795.32,2820.84,1366.8,NoMoveDuels,False,False,L
5,2026-02-19 23:29:35.557000+00:00,2026-02-19 23:34:22.325000+00:00,0.0,5833.0,1939689.14,762380.67,1939.69,762.38,NoMoveDuels,False,False,L
2,2026-02-20 18:41:20.446000+00:00,2026-02-20 18:42:55.117000+00:00,0.0,6000.0,10793093.6,1079586.0,10793.1,1079.58,NoMoveDuels,False,False,L
6,2026-02-20 18:43:36.371000+00:00,2026-02-20 18:48:31.828000+00:00,3354.0,0.0,3892402.43,3864022.56,3892.4,3864.02,NoMoveDuels,False,False,W
8,2026-02-23 20:20:30.818000+00:00,2026-02-23 20:27:47.673000+00:00,4775.0,0.0,321577.37,769775.71,321.58,769.78,NoMoveDuels,False,False,W
9,2026-02-24 13:03:00.752000+00:00,2026-02-24 13:08:47.799000+00:00,4828.0,0.0,2144686.34,1894137.91,2144.69,1894.14,NoMoveDuels,False,False,W
6,2026-02-24 13:09:51.154000+00:00,2026-02-24 13:13:59.021000+00:00,1596.0,0.0,4267850.53,6112757.69,4267.85,6112.76,NoMoveDuels,True,False,W
7,2026-02-24 13:14:22.686000+00:00,2026-02-24 13:19:24.655000+00:00,0.0,4570.0,2839684.74,1388090.11,2839.68,1388.09,NoMoveDuels,True,False,L
7,2026-02-24 13:19:49.184000+00:00,2026-02-24 13:25:25.344000+00:00,5683.0,0.0,1479898.19,4279011.79,1479.9,4279.01,NoMoveDuels,True,False,W
5,2026-02-24 21:53:33.023000+00:00,2026-02-24 21:57:48.029000+00:00,0.0,3773.0,4177223.48,1349487.43,4177.22,1349.49,NoMoveDuels,True,False,L
6,2026-02-25 21:59:19.374000+00:00,2026-02-25 22:03:38.206000+00:00,0.0,5512.0,3210768.14,1750038.31,3210.77,1750.04,NoMoveDuels,True,False,L
7,2026-02-25 22:04:33.153000+00:00,2026-02-25 22:11:32.868000+00:00,0.0,3389.0,4612071.5,4423335.25,4612.07,4423.34,NoMoveDuels,True,False,L
6,2026-03-01 19:24:32.808000+00:00,2026-03-01 19:29:26.097000+00:00,0.0,1152.0,1381324.71,3730635.81,1381.32,3730.64,NoMoveDuels,True,False,L
9,2026-03-12 15:24:39.818000+00:00,2026-03-12 15:30:50.642000+00:00,0.0,1806.0,1507178.6,1241151.97,1507.18,1241.15,NoMoveDuels,False,False,L
5,2026-03-12 23:04:58.900000+00:00,2026-03-12 23:09:18.157000+00:00,0.0,2709.0,2675613.86,1322056.59,2675.61,1322.06,NoMoveDuels,False,False,L
6,2026-03-12 23:09:54.301000+00:00,2026-03-12 23:16:12.179000+00:00,0.0,3573.0,4478393.77,4645880.1,4478.39,4645.88,NoMoveDuels,True,False,L
9,2026-03-13 19:05:23.931000+00:00,2026-03-13 19:13:43.359000+00:00,0.0,3963.0,1650505.65,1150401.02,1650.51,1150.4,NoMoveDuels,True,False,L
7,2026-03-13 19:16:01.192000+00:00,2026-03-13 19:20:57.390000+00:00,996.0,0.0,1891937.72,3340246.16,1891.94,3340.25,NoMoveDuels,True,False,W
5,2026-03-16 12:47:44.917000+00:00,2026-03-16 12:51:34.025000+00:00,0.0,5845.0,3860772.48,364226.03,3860.77,364.23,NoMoveDuels,True,False,L
5,2026-03-16 12:52:11.464000+00:00,2026-03-16 12:56:42.477000+00:00,6000.0,0.0,3813740.68,7309219.45,3813.74,7309.22,NoMoveDuels,True,False,W
6,2026-03-18 13:59:02.281000+00:00,2026-03-18 14:03:46.815000+00:00,0.0,604.0,3215318.01,1917375.4,3215.32,1917.38,NoMoveDuels,True,False,L
6,2026-03-18 21:57:29.953000+00:00,2026-03-18 22:00:49.970000+00:00,0.0,3981.0,1186626.1,804827.46,1186.63,804.83,NoMoveDuels,True,False,L
8,2026-03-18 22:01:00.718000+00:00,2026-03-18 22:06:33.812000+00:00,1913.0,0.0,1816138.27,2992585.8,1816.14,2992.59,NoMoveDuels,True,False,W
7,2026-03-18 22:07:36.987000+00:00,2026-03-18 22:13:13.259000+00:00,0.0,5390.0,2232518.74,2683716.56,2232.52,2683.72,NoMoveDuels,True,False,L
14,2026-03-18 22:14:46.680000+00:00,2026-03-18 22:23:59.056000+00:00,0.0,188.0,2118953.58,2075513.59,2118.95,2075.51,NoMoveDuels,True,False,L
5,2026-03-19 11:27:07.379000+00:00,2026-03-19 11:31:07.197000+00:00,0.0,2543.0,2411986.11,3269419.78,2411.99,3269.42,NoMoveDuels,True,False,L
3,2026-03-19 11:31:30.954000+00:00,2026-03-19 11:33:16.139000+00:00,6000.0,0.0,550502.98,2592392.18,550.5,2592.39,NoMoveDuels,True,False,W
7,2026-03-19 11:33:40.451000+00:00,2026-03-19 11:38:48.378000+00:00,2520.0,0.0,8758431.97,5866436.84,8758.43,5866.44,NoMoveDuels,True,False,W
6,2026-03-19 18:13:32.348000+00:00,2026-03-19 18:18:22.485000+00:00,0.0,2177.0,2164091.08,1523105.21,2164.09,1523.1,NoMoveDuels,True,False,L
7,2026-03-19 18:18:44.831000+00:00,2026-03-19 18:22:49.986000+00:00,0.0,4164.0,3645377.68,1984974.27,3645.38,1984.97,NoMoveDuels,True,False,L
10,2026-03-20 14:15:03.802000+00:00,2026-03-20 14:24:39.517000+00:00,0.0,551.0,1922316.81,2874557.58,1922.32,2874.56,NoMoveDuels,False,False,L
7,2026-03-21 17:58:46.096000+00:00,2026-03-21 18:03:51.623000+00:00,316.0,0.0,3531171.2,2036767.67,3531.17,2036.77,NoMoveDuels,False,False,W
7,2026-03-23 18:00:38.655000+00:00,2026-03-23 18:05:55.700000+00:00,0.0,3311.0,3139023.82,528261.19,3139.02,528.26,NoMoveDuels,True,False,L
5,2026-03-23 18:08:32.858000+00:00,2026-03-23 18:13:14.345000+00:00,0.0,4829.0,1559849.22,767208.29,1559.85,767.21,NoMoveDuels,True,False,L
5,2026-03-23 18:25:42.167000+00:00,2026-03-23 18:30:30.943000+00:00,5531.0,0.0,1522967.75,4004897.85,1522.97,4004.9,NoMoveDuels,True,False,W
7,2026-03-23 22:08:13.831000+00:00,2026-03-23 22:14:37.803000+00:00,5439.0,0.0,891182.25,1592391.69,891.18,1592.39,NoMoveDuels,True,False,W
8,2026-03-23 22:15:23.489000+00:00,2026-03-23 22:22:45.573000+00:00,0.0,5262.0,2637723.13,1762926.41,2637.72,1762.92,NoMoveDuels,True,False,L
8,2026-03-25 11:46:57.162000+00:00,2026-03-25 11:53:48.689000+00:00,2910.0,0.0,1523373.7,2943960.06,1523.37,2943.96,NoMoveDuels,True,False,W
6,2026-03-25 11:54:10.777000+00:00,2026-03-25 11:58:17.435000+00:00,4565.0,0.0,510215.3,2127707.46,510.22,2127.71,NoMoveDuels,True,False,W
5,2026-03-25 11:58:52.612000+00:00,2026-03-25 12:03:28.519000+00:00,2422.0,0.0,3878360.87,2800488.93,3878.36,2800.49,NoMoveDuels,True,False,W
11,2026-03-25 14:54:16.986000+00:00,2026-03-25 15:01:48.410000+00:00,0.0,1934.0,1099913.63,1641626.26,1099.91,1641.63,NoMoveDuels,True,False,L
6,2026-03-27 17:00:23.854000+00:00,2026-03-27 17:05:14.997000+00:00,1567.0,0.0,946888.11,3781355.91,946.89,3781.35,NoMoveDuels,True,False,W
10,2026-03-27 19:26:42.075000+00:00,2026-03-27 19:34:05.836000+00:00,0.0,5359.0,2340368.92,1580781.77,2340.37,1580.78,NoMoveDuels,True,False,L
7,2026-03-27 19:45:10.908000+00:00,2026-03-27 19:48:35.222000+00:00,0.0,5835.0,3434482.21,4416267.45,3434.48,4416.27,NoMoveDuels,True,False,L
8,2026-03-28 12:07:36.202000+00:00,2026-03-28 12:15:36.479000+00:00,0.0,2838.0,2347950.54,468316.62,2347.95,468.32,NoMoveDuels,True,False,L
3,2026-03-28 12:16:28.150000+00:00,2026-03-28 12:18:41.114000+00:00,6000.0,0.0,485770.0,8328595.61,485.77,8328.59,NoMoveDuels,True,False,W
9,2026-03-30 08:15:15.892000+00:00,2026-03-30 08:24:56.185000+00:00,0.0,430.0,3907189.38,1505455.41,3907.19,1505.46,NoMoveDuels,False,False,L
8,2026-03-30 15:51:48.337000+00:00,2026-03-30 15:58:58.566000+00:00,731.0,0.0,3578139.6,3695332.15,3578.14,3695.33,NoMoveDuels,True,False,W
6,2026-03-30 15:59:29.336000+00:00,2026-03-30 16:04:12.939000+00:00,4219.0,0.0,1149923.8,3647997.99,1149.92,3648.0,NoMoveDuels,True,False,W
7,2026-03-30 16:04:41.677000+00:00,2026-03-30 16:09:34.934000+00:00,1641.0,0.0,1726825.27,2537321.72,1726.82,2537.32,NoMoveDuels,True,False,W
8,2026-03-30 21:23:26.483000+00:00,2026-03-30 21:28:51.435000+00:00,4337.0,0.0,3792298.09,3193212.92,3792.3,3193.21,NoMoveDuels,True,False,W
6,2026-03-30 21:28:59.265000+00:00,2026-03-30 21:33:52.126000+00:00,5647.0,0.0,2474081.05,4021701.77,2474.08,4021.7,NoMoveDuels,True,False,W
9,2026-03-30 21:34:26.289000+00:00,2026-03-30 21:42:33.461000+00:00,0.0,3008.0,520571.97,354215.52,520.57,354.22,NoMoveDuels,True,False,L
8,2026-03-31 09:44:17.211000+00:00,2026-03-31 09:50:58.599000+00:00,0.0,2463.0,1850457.8,1395192.75,1850.46,1395.19,NoMoveDuels,True,False,L
5,2026-03-31 09:51:53.401000+00:00,2026-03-31 09:55:47.356000+00:00,0.0,3219.0,1726825.69,1531679.7,1726.83,1531.68,NoMoveDuels,True,False,L
5,2026-03-31 09:56:52.671000+00:00,2026-03-31 10:00:26.645000+00:00,0.0,3264.0,5944628.37,858547.44,5944.63,858.55,NoMoveDuels,True,False,L
6,2026-03-31 10:02:55.257000+00:00,2026-03-31 10:09:22.091000+00:00,5060.0,0.0,668094.03,1013721.75,668.1,1013.72,NoMoveDuels,True,False,W
5,2026-03-31 20:05:47.768000+00:00,2026-03-31 20:09:12.519000+00:00,0.0,6000.0,3381324.71,252407.1,3381.32,252.41,NoMoveDuels,True,False,L
